Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Indonesia,IDN,2018,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,50.91414
Indonesia,IDN,2016,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,43.97231
Indonesia,IDN,2015,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,48.80207
Indonesia,IDN,2014,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,47.29392
Indonesia,IDN,2011,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,44.48204
Indonesia,IDN,2009,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,42.29054
Indonesia,IDN,2008,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,41.39834
Indonesia,IDN,2007,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,40.37876
Indonesia,IDN,2006,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,43.27655
Indonesia,IDN,1990,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,19.09638
Indonesia,IDN,1980,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,10.50667
Indonesia,IDN,1971,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,5.59492
Indonesia,IDN,2018,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,9.91443
Indonesia,IDN,2016,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,9.15912
Indonesia,IDN,2015,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,8.89855
Indonesia,IDN,2014,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,8.48069
Indonesia,IDN,2011,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,7.52993
Indonesia,IDN,2009,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,6.90688
Indonesia,IDN,2008,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,6.05124
Indonesia,IDN,2007,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,6.25873
Indonesia,IDN,2006,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,7.90012
Indonesia,IDN,1990,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,1.42516
Indonesia,IDN,1980,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,0.36107
Indonesia,IDN,1971,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,0.17983
Indonesia,IDN,2018,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,10.0752
Indonesia,IDN,2016,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,9.64166
Indonesia,IDN,2015,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,9.59994
Indonesia,IDN,2014,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,8.83206
Indonesia,IDN,2011,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,8.23907
Indonesia,IDN,2009,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,8.14274
Indonesia,IDN,2008,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,7.27369
Indonesia,IDN,2007,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,7.99045
Indonesia,IDN,2006,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,6.43275
Indonesia,IDN,1990,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,3.25271
Indonesia,IDN,1980,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,1.31669
Indonesia,IDN,1971,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,0.74582
Indonesia,IDN,2018,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,9.99415
Indonesia,IDN,2016,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,9.3982
Indonesia,IDN,2015,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,9.24636
Indonesia,IDN,2014,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,8.6548
Indonesia,IDN,2011,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,7.88074
Indonesia,IDN,2009,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,7.50208
Indonesia,IDN,2008,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,6.64938
Indonesia,IDN,2007,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,7.10711
Indonesia,IDN,2006,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,6.9496
Indonesia,IDN,1990,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,2.32264
Indonesia,IDN,1980,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,0.83028
Indonesia,IDN,1971,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,0.45275
Indonesia,IDN,2018,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,30.9907
Indonesia,IDN,2016,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,29.78113
Indonesia,IDN,2015,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,28.52519
Indonesia,IDN,2014,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,27.37407
Indonesia,IDN,2011,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,25.16081
Indonesia,IDN,2009,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,23.837
Indonesia,IDN,2008,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,22.38948
Indonesia,IDN,2007,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,21.68805
Indonesia,IDN,2006,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,22.75254
Indonesia,IDN,1980,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,3.3549
Indonesia,IDN,2018,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,38.27234
Indonesia,IDN,2016,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,37.75456
Indonesia,IDN,2015,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,36.06085
Indonesia,IDN,2014,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,34.87902
Indonesia,IDN,2011,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,32.78969
Indonesia,IDN,2009,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,32.15852
Indonesia,IDN,2008,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,30.17832
Indonesia,IDN,2007,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,30.50568
Indonesia,IDN,2006,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,28.39614
Indonesia,IDN,1980,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,8.31049
Indonesia,IDN,2018,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,34.60136
Indonesia,IDN,2016,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,33.73175
Indonesia,IDN,2015,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,32.26202
Indonesia,IDN,2014,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,31.09284
Indonesia,IDN,2011,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,28.93486
Indonesia,IDN,2009,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,27.84471
Indonesia,IDN,2008,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,26.20051
Indonesia,IDN,2007,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,26.00787
Indonesia,IDN,2006,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,26.40831
Indonesia,IDN,1980,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,5.7881
Indonesia,IDN,2018,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.17247
Indonesia,IDN,2017,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.20422
Indonesia,IDN,2016,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.39896
Indonesia,IDN,2015,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.78793
Indonesia,IDN,2014,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.56827
Indonesia,IDN,2013,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.05356
Indonesia,IDN,2012,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.55793
Indonesia,IDN,2011,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.13408
Indonesia,IDN,2010,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.25902
Indonesia,IDN,2009,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.00622
Indonesia,IDN,2008,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.00961
Indonesia,IDN,2007,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.35088
Indonesia,IDN,2006,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.33718
Indonesia,IDN,2005,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.96249
Indonesia,IDN,2004,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.07068
Indonesia,IDN,2003,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.97066
Indonesia,IDN,2002,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.98272
Indonesia,IDN,2001,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.7841
Indonesia,IDN,2000,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.46339
Indonesia,IDN,1999,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.11288
Indonesia,IDN,1996,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,45.65486
Indonesia,IDN,1995,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,45.45846
Indonesia,IDN,1994,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,45.18278
Indonesia,IDN,1993,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,44.10706
Indonesia,IDN,1992,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,44.64785
Indonesia,IDN,1991,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,44.52828
Indonesia,IDN,1990,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,44.86594
Indonesia,IDN,1989,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,44.41371
Indonesia,IDN,1988,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,43.9857
Indonesia,IDN,1984,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,41.88485
Indonesia,IDN,1983,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,41.90338
Indonesia,IDN,1982,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,40.48901
Indonesia,IDN,1981,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,40.12543
Indonesia,IDN,1978,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,39.1241
Indonesia,IDN,1977,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,38.66245
Indonesia,IDN,1976,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,38.49109
Indonesia,IDN,1975,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,38.26668
Indonesia,IDN,1974,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,36.69915
Indonesia,IDN,1973,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,35.93338
Indonesia,IDN,1972,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,35.68155
Indonesia,IDN,1971,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,36.45042
Indonesia,IDN,1970,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,34.16979
Indonesia,IDN,2018,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.7191
Indonesia,IDN,2017,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.71624
Indonesia,IDN,2016,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.8947
Indonesia,IDN,2015,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.0869
Indonesia,IDN,2014,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.6962
Indonesia,IDN,2013,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.47971
Indonesia,IDN,2012,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.33164
Indonesia,IDN,2011,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.70361
Indonesia,IDN,2010,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.80133
Indonesia,IDN,2009,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.50236
Indonesia,IDN,2008,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.36809
Indonesia,IDN,2007,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.51358
Indonesia,IDN,2006,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.47041
Indonesia,IDN,2005,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,49.98712
Indonesia,IDN,2004,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,49.96591
Indonesia,IDN,2003,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,49.84946
Indonesia,IDN,2002,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,49.90974
Indonesia,IDN,2001,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,49.61616
Indonesia,IDN,1999,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,48.97775
Indonesia,IDN,1996,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,46.0964
Indonesia,IDN,1995,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,45.90937
Indonesia,IDN,1994,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,45.943
Indonesia,IDN,1993,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,44.76075
Indonesia,IDN,1992,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,45.44938
Indonesia,IDN,1991,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,45.38672
Indonesia,IDN,1990,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,45.05003
Indonesia,IDN,1989,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,44.70038
Indonesia,IDN,1988,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,44.13457
Indonesia,IDN,1985,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,42.23755
Indonesia,IDN,1984,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,41.94889
Indonesia,IDN,1983,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,42.22321
Indonesia,IDN,1982,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,40.80522
Indonesia,IDN,1981,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,40.77911
Indonesia,IDN,1978,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,41.28732
Indonesia,IDN,1977,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,40.93739
Indonesia,IDN,1976,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,40.49705
Indonesia,IDN,1975,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,40.17922
Indonesia,IDN,1974,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,38.99999
Indonesia,IDN,1973,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,37.6021
Indonesia,IDN,1972,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,37.36805
Indonesia,IDN,1971,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,38.90509
Indonesia,IDN,1970,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,37.09998
Indonesia,IDN,2018,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,42.86818
Indonesia,IDN,2017,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,42.86437
Indonesia,IDN,2016,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,42.74045
Indonesia,IDN,2015,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,42.75921
Indonesia,IDN,2014,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,39.25156
Indonesia,IDN,2013,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,37.55274
Indonesia,IDN,2012,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,41.86729
Indonesia,IDN,2011,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,41.97733
Indonesia,IDN,2010,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,41.51885
Indonesia,IDN,2009,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,41.06811
Indonesia,IDN,2008,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,41.28418
Indonesia,IDN,2007,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,41.45254
Indonesia,IDN,2006,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,41.94152
Indonesia,IDN,2005,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,42.4147
Indonesia,IDN,2004,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,43.30638
Indonesia,IDN,2003,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,43.20637
Indonesia,IDN,2002,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,42.98695
Indonesia,IDN,2001,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,43.23652
Indonesia,IDN,2000,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,42.6763
Indonesia,IDN,1999,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,42.19963
Indonesia,IDN,1996,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,42.62412
Indonesia,IDN,1995,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,42.44668
Indonesia,IDN,1994,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,39.94909
Indonesia,IDN,1993,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,39.74822
Indonesia,IDN,1992,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,39.25768
Indonesia,IDN,1991,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,38.91565
Indonesia,IDN,1990,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,43.65733
Indonesia,IDN,1989,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,42.42041
Indonesia,IDN,1988,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,42.98583
Indonesia,IDN,1984,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,41.43861
Indonesia,IDN,1983,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,39.63858
Indonesia,IDN,1982,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,38.44001
Indonesia,IDN,1981,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,36.33943
Indonesia,IDN,1978,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,32.47188
Indonesia,IDN,1977,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,31.60911
Indonesia,IDN,1976,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,32.41712
Indonesia,IDN,1975,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,32.24094
Indonesia,IDN,1974,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,29.70403
Indonesia,IDN,1973,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,30.7183
Indonesia,IDN,1972,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,30.47594
Indonesia,IDN,1971,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,29.43774
Indonesia,IDN,1970,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,25.91155
Indonesia,IDN,2018,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,90.04094
Indonesia,IDN,2017,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,88.15197
Indonesia,IDN,2016,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,86.27208
Indonesia,IDN,2015,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,86.28915
Indonesia,IDN,2014,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,82.37182
Indonesia,IDN,2013,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,81.34906
Indonesia,IDN,2012,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,81.54259
Indonesia,IDN,2011,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,79.31282
Indonesia,IDN,2010,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,76.67199
Indonesia,IDN,2009,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,74.37736
Indonesia,IDN,2008,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,69.37525
Indonesia,IDN,2007,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,70.75963
Indonesia,IDN,2006,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,62.89228
Indonesia,IDN,2005,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,59.83853
Indonesia,IDN,2004,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,61.60736
Indonesia,IDN,2003,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,59.73616
Indonesia,IDN,2002,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,56.80012
Indonesia,IDN,2001,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,55.01868
Indonesia,IDN,2000,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,54.17415
Indonesia,IDN,1999,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,53.09942
Indonesia,IDN,1996,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,46.59806
Indonesia,IDN,1995,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,43.8615
Indonesia,IDN,1994,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,41.03097
Indonesia,IDN,1993,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,39.17082
Indonesia,IDN,1992,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,39.98105
Indonesia,IDN,1991,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,40.55805
